SMILES,InChI,Count
O=C1NCC2(CCNCC2)Cn2c1cc1ccccc12,QAUPGKQYHUZFNW-UHFFFAOYSA-N,4
C1CC2(CCN1)CC[C@H]1COCCN12,HXYNTOQNXAAYCC-JTQLQIEISA-N,4
c1ccc2c(c1)CCC1(CCCC1)C2,BYJPXTGHAQXZCN-UHFFFAOYSA-N,4
c1ccc2c(c1)-c1nc3cc4c(cc3c3cc[nH+]c-2c13)OCO4,OHSQCCKXOVMMTN-UHFFFAOYSA-O,4
c1ccc2c(c1)CCN[C@@H]1CCc3ccccc3[C@@H]21,WKBVIUXTZMCCFJ-MSOLQXFVSA-N,4
C1=C[C@H]2O[C@H]3C[C@H]4O[C@H]5C[C@H]6O[C@H]7C[C@H]8OCCC[C@@H]8O[C@@H]7C[C@@H]6O[C@@H]5CC[C@@H]4O[C@@H]3C[C@@H]2OCC1,PIJNRRVCFYVFAY-QDOSFGMQSA-N,4
O=C1C=CC2(C=C1)CCNC1=C2C(=O)c2nc[nH]c2C1=O,GQXQXZQNIKUXEY-UHFFFAOYSA-N,4
O=C1CC2c3ccc4ccccc4c3OC2N1,DRHYELNNXIUFRY-UHFFFAOYSA-N,4
O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,MEIKIUURTDTZLF-UHFFFAOYSA-N,4
C1=NN=CCC1,BKYIMUSAVMSMGK-UHFFFAOYSA-N,4
O=C1c2ccccc2-c2oc(=O)c3ccccc3c21,HVRWJPNEHHBGGY-UHFFFAOYSA-N,4
S=[PH]1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,ODXXDZQMTYDMLI-UHFFFAOYSA-N,4
O=C1c2cccnc2C(=O)c2sncc21,MIAHVDNUYZUPRK-UHFFFAOYSA-N,4
O=C1C=C2CC[C@H]3[C@@H]4C[C@H]5Cn6nccc6C[C@H]5[C@H]4CC[C@@H]3[C@H]2CC1,YGOGJDGLJXHOLX-HGSGQVGNSA-N,4
c1ccc2c(c1)CC1CCCC21,DVEVRGUFLYCOQK-UHFFFAOYSA-N,4
O=C1NCC2=C1CC[C@@H]1[C@H]3CCCC[C@@H]3CC[C@@H]21,LHDPJSJOXFCTHE-YVECIDJPSA-N,4
O=C1NC=CC12CCNCC2,FQAIQPMBBGLCNB-UHFFFAOYSA-N,4
O=C1CC[C@]23Oc4cccc5c4[C@](CCC5=O)(Oc4cccc1c42)O3,SBRSZKIMFZVCBN-WOJBJXKFSA-N,4
O=C1CCC[C@@H]2c3ccccc3CC[C@@H]12,DAQVPRISGTYFHA-CHWSQXEVSA-N,4
O=C1CCS[C@@H]2CCCCN12,OUNRVSSUKNFJSM-MRVPVSSYSA-N,4
O=c1ccc2c3n1-c1ccccc1[C@@]31CCN3CC[C@@H]2C[C@H]31,IIXIJVQPMIUKAC-RNRVQEDPSA-N,4
c1ccc2c(c1)CC1CCCCCC21,NYZDWMNNRATWQF-UHFFFAOYSA-N,4
c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,BFHGFZIDLRXFJE-UHFFFAOYSA-N,4
S=C1COCCN1,LTAFRIZVOKDEMU-UHFFFAOYSA-N,4
N=C1CC[C@H]2C3Cc4cccc5c4[C@@]2(CCN3)[C@@H]1O5,RSSZFJSWDRZCJJ-OEHDAHEGSA-N,4
C1CC[C@@H]2C[C@@H]3COC[C@@H]3C[C@H]2C1,VKCUCSXGWVCAFN-KKOKHZNYSA-N,4
O=[PH]1c2ccccc2Nc2ccccc21,HCQDTEHRBHKYRY-UHFFFAOYSA-N,4
O=C1C=C2C(=C[C@H]3OC(=O)[C@H]4CCC[C@H]2C43)CO1,ZHKIIPDBTQEIGT-AWYGPBGGSA-N,4
O=C1CCC/C=C\C[C@H]2CCCC2/C=C\CO1,YYISQZOLCSDYJE-OXZYSHKWSA-N,4
O=C1CCc2cnccc2N1,KLPUJWLQGMDXDV-UHFFFAOYSA-N,4
c1cc2cc(c1)OCO2,XSXVIRBOVQWYMH-UHFFFAOYSA-N,4
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,SLRCCWJSBJZJBV-TUVASFSCSA-N,4
O=C1c2ccccc2S[C@@H]2CCCCN12,KMBIITZWUVGCLZ-LLVKDONJSA-N,4
N=C1CC2(CCCCC2)Oc2ccccc21,AKLIOZNVDCQQSR-UHFFFAOYSA-N,4
C1=NC2(ON1)c1ccccc1CC21CCc2oncc2C1,UJDQEIJRDDKRIS-UHFFFAOYSA-N,4
O=c1oc2ccccc2c2nc3c(cc12)CCCC3,YMMIJLOZCVOKKL-UHFFFAOYSA-N,4
C=C1Nc2c(ccc3sccc23)S1,FKRMVHUEPNPYQX-UHFFFAOYSA-N,4
c1ccc2c(c1)OCc1c[nH]c3nccc-2c13,OMEHJTSBNYHJLS-UHFFFAOYSA-N,4
C1CCC2(CC1)OOC1(O2)C2CC3CC1CC(C2)N3,UDFFGMAZRGPSCV-UHFFFAOYSA-N,4
O=C1C[C@@H]2CC[C@@H]3[C@H](CC[C@@H]4C=CC[C@@H]34)[C@H]2CCN1,WOKYZINWWXTYRX-KXKVQDCLSA-N,4
C=C1C[C@@H]2OC[C@]34[C@H]2[C@H]2CCC=C[C@@H]2C[C@H]3OC(=O)C[C@@H]14,GQVCLUDEEXUSNL-WQFDEXCNSA-N,4
c1ccc2c(c1)Cc1ncccc1CN2,IRHCHPXOYLAUEF-UHFFFAOYSA-N,4
C1=CC2OC1C1=C2c2ccccc2C(=C2CCNCC2)c2ccccc21,RQUVPRCQJIJQJM-UHFFFAOYSA-N,4
O=C1C[C@@H]2CC(=O)O[C@@H]3C[C@H]4CCCC(=O)[C@@H]4[C@@H](C1)[C@H]23,WWEUTSVVQGDPCK-FBAMSVFLSA-N,4
O=c1cc[nH]c(=O)o1,WQAIPNTUCFSZRZ-UHFFFAOYSA-N,4
N=c1ccnco1,AYWGQVZPBIBVLV-UHFFFAOYSA-N,4
O=C1c2cccnc2S[C@@H]2CCCCN12,YJJPKOSTFKWVSF-SECBINFHSA-N,4
c1ccc2c(c1)CCCO[C@@]21CCCCO1,WKQDDRMQFNKUNU-AWEZNQCLSA-N,4
O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCC1,KXXRGTYOVUETBV-UHFFFAOYSA-N,4
O=C1C=CC23NOC1C21CCNC3Cc2ccccc21,QDYSSPZAEAWBQH-UHFFFAOYSA-N,4
O=C1C[C@@H]2N1c1c[nH]cc1CS2(=O)=O,CZRYKTPMIZCMGY-MRVPVSSYSA-N,4
O=c1[nH]c(=O)n2n1CC2,NDYHTQOTFRLVFT-UHFFFAOYSA-N,4
C1=Nn2c(nc3ccccc32)Sc2ncncc21,SWZLWXPPPWRPPZ-UHFFFAOYSA-N,4
O=C1/C=C\C(=O)NNCCCCCNCCCCNC(=O)CNC(=O)CNC(=O)CN1,LXAXVKGLNXLPSP-SREVYHEPSA-N,4
O=C1CCC(=O)NCC(=O)NCCCCN1,LQEQJFFZBHZQRQ-UHFFFAOYSA-N,4
O=C1NC[C@@H]2CC=CC[C@H]12,MEYFTNCFZJBFAP-BQBZGAKWSA-N,4
c1ccc2c(c1)N=C1CCCCC12,KPBVXYFKWJANIL-UHFFFAOYSA-N,4
O=c1[nH]cnc2[nH]c3ncncc3c12,DXZLUKUDNJICLO-UHFFFAOYSA-N,4
O=C1OCC2=C1C(=O)[C@@H]1C[C@@H](C[C@@H]3CCCC[C@H]31)O2,WLKITWVVOLLRQJ-LNFKQOIKSA-N,4
O=S1(=O)Cc2cccnc2C(=C2CCNCC2)c2ccccc21,HDWYTNPMWLASFL-UHFFFAOYSA-N,4
O=C1C[C@@H]2N1c1cocc1CS2(=O)=O,ICKPDZLNIZGSNC-MRVPVSSYSA-N,4
O=C1C[C@@H]2CCC[C@@H]3CC=C[C@@H]3[C@H]2O1,DIYSGJVIXDPNTI-WDCWCFNPSA-N,4
O=C1OC[C@@H]2CC[C@@H]3[C@H]4COC[C@@H]4CC(=O)[C@H]3[C@]23O[C@H]13,NVWMFVMKLYTFLV-OCVYWOPBSA-N,4
O=[PH]1C[PH](=O)O[PH](=O)C1,XVVKLEJRCNOQHD-UHFFFAOYSA-N,4
C1CC2(CCN1)SCCS2,FOLGBUBJKLISJV-UHFFFAOYSA-N,4
O=C1C=C2NC[C@H]3C[C@@]23C2=CCN=C12,JBCCZTUXFSOYMM-KSBSHMNSSA-N,4
C1C[C@@H]2OC[C@H]1O[C@@H]1CC[C@@H](CO1)O[C@@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O[C@@H]1CC[C@@H](CO1)O[C@@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O2,XUZHVRBFRYBGSF-YBAIWEGHSA-N,4
O=C1CCCc2nc3c(cc21)CCCc1ccccc1-3,PMPCDMUHTFOPTN-UHFFFAOYSA-N,4
C1=C[C@H]2c3ccccc3O[C@H]2CC1,UFXHGFDYVHKGLF-JQWIXIFHSA-N,4
c1ccc2c(c1)Cc1cccc3c1[C@H](C2)CN1CCCC[C@@H]31,WRLAJXLTLWLAPT-QUCCMNQESA-N,4
O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,DUBKBIFZBSFIKA-UIOOFZCWSA-N,4
c1ccc2c(c1)NC1(CCCC1)CO2,ORYLIPZZSVVXBB-UHFFFAOYSA-N,4
O=C1NCCNC(=S)N1,QRCDQQMJFOJVKA-UHFFFAOYSA-N,4
C1=[N+]2CCc3ccccc3[C@@H]2Cc2ccccc21,CBCLVWISWCIHRE-KRWDZBQOSA-N,4
O=C1NCCNC(=O)N1,CVLAODKSTMIFRC-UHFFFAOYSA-N,4
c1ccc2c(c1)-c1ccccc1C21SCCS1,FXGQAUHFWOBOER-UHFFFAOYSA-N,4
c1ccc2c(c1)CCC1CCNCC21,NPJLICKNHWQLKH-UHFFFAOYSA-N,4
O=C1C=C2C(=CC(=O)c3ccccc32)N1,LWCKCLVZPZLVBL-UHFFFAOYSA-N,4
O=C1CCC2CCCN12,KSSXTPBFMJHPIR-UHFFFAOYSA-N,4
c1cc2c(ccc3sccc32)s1,CRUIOQJBPNKOJG-UHFFFAOYSA-N,4
O=C1NC(=O)C2(Cc3cc4cccnc4cc3C2)N1,VXWXKWKMIWIHDF-UHFFFAOYSA-N,4
O=S1(=O)CCOCC1,WWRUZECKUVNAPB-UHFFFAOYSA-N,4
O=C1C=C[C@H]2CCC3=C(CC[C@H]4CCCC[C@H]34)[C@@H]12,SQLGDKDHOUZMJY-FJZAXULXSA-N,4
c1ccc2c(c1)Cc1ccnnc1-2,GWWZVIMKMOOSKO-UHFFFAOYSA-N,4
O=C1C=CC(=O)C2=C1OC[C@H]1COc3ccccc3[C@H]21,QLONRIQWKQLPRB-YMTOWFKASA-N,4
S=C1NCCNC(=S)N1,IFEMFNVPPQBCBH-UHFFFAOYSA-N,4
O=C1CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CCCN1,IAECUJTXPLSATN-JTQLQIEISA-N,4
O=C1NCCCNC(=O)N1,IHCNXXQHNYSGQU-UHFFFAOYSA-N,4
c1ccc2c(c1)CC1(CCNC1)C2,KKIJUZNAECTSAG-UHFFFAOYSA-N,4
c1ccc2c(c1)CCC1(CCNCC1)C2,SCKKSBKKYTXPDW-UHFFFAOYSA-N,4
C=C1C(=O)CC[C@@H]2[C@H]3CCCC[C@@H]3CC[C@H]12,IFSUDIINXSCVTR-MQYQWHSLSA-N,4
O=C1CCC(=O)NCC(=O)NCCCCNC(=O)CN1,DPIUWKWZRCATHA-UHFFFAOYSA-N,4
O=C1c2ccccc2SC[C@H]2CCCC[C@@H]12,UERHNXMBCWBGRI-GHMZBOCLSA-N,4
O=C1c2ccccc2SC[C@H]2CCCC[C@H]12,UERHNXMBCWBGRI-MNOVXSKESA-N,4
c1n[nH]c2cc3nc4c(nc3cc12)CCC4,HFBLCIOGGYKIIE-UHFFFAOYSA-N,4
c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1,KHPYJVQRBJJYSF-UHFFFAOYSA-N,4
C1=NCC2(CC2)CN1,VZUYLLNMDSCDCQ-UHFFFAOYSA-N,4
C1=C2C3CCCC[C@@H]3CC[C@@H]2[C@@H]2CCC3CCCC[C@@H]3C2C1,YRPBJZVSDMZVKO-IFPNOZIJSA-N,4
C1=C[C@@H]2[C@H]3CC[C@H]4[C@@H](CC[C@H]5CCCC[C@@H]54)[C@@H]3C[C@@H]2O1,CJBWNLRKTJUIJS-KCASJNGSSA-N,4
S=C1CCCC(=S)N1,ICJTYWLQSDUPRA-UHFFFAOYSA-N,4
O=C1C=C2CC[C@H]3[C@@H]4CC(=O)OC[C@H]4CC[C@@H]3[C@H]2CC1,LWHSTQNHNDWFJY-DPZJBDQQSA-N,4
O=c1cc[nH]c2ccc3c(c12)OCO3,XAPSJJZVPZGBKW-UHFFFAOYSA-N,4
O=C1CCCCCCO1,BTLSLHNLDQCWKS-UHFFFAOYSA-N,4
C1C[C@@H]2[C@H](C1)[C@@H]1CC[C@@]3(CCO[C@H]23)OO1,UJPUFZSZZMTZEP-MJDLHHQISA-N,4
C1CC[SeH+]C1,PWBKFOFSZZSKAI-UHFFFAOYSA-O,4
O=C1NC(=O)[C@@]2(CCOc3ccccc32)N1,YEGZRRJAGUJLDV-NSHDSACASA-N,4
O=C1CCC2(O1)C1CCC3C(CCC4=CC(=O)[C@@H]5C[C@@H]5C43)C1[C@@H]1C[C@@H]12,DXYHVNQHZJPVEY-DPZJKOJPSA-N,4
C1COC2(CC3CCC2C3)O1,LHHZJFGOSJEWMU-UHFFFAOYSA-N,4
O=C1NCOc2cc3c(=O)[nH]nnc3cc21,YFFHMQFZFDIJOU-UHFFFAOYSA-N,4
C1OCC2COCC1N2,NHUACECKDDIIEA-UHFFFAOYSA-N,4
C1=C2[C@@H]3CCCC[C@@H]3CC[C@@H]2[C@@H]2CCC3CCCC[C@@H]3C2C1,YRPBJZVSDMZVKO-RGYNMTHVSA-N,4
C1=NC[C@]2(CN3CCC2CC3)O1,IQZSFDJPGKPJOF-SECBINFHSA-N,4
O=C1c2ccccc2OC[C@H]2CCCC[C@@H]12,XYOAINSXUMIHRU-GHMZBOCLSA-N,4
O=C1O[C@]23C=C1C(=O)[C@H]1[C@H]4CCCC[C@H]4C=C[C@H]1CCCC/C=C/[C@H]2C=CCC3,OJOUYQOGFYCPJY-ASNMSODRSA-N,4
O=C1c2ccccc2OC[C@H]2CCCC[C@H]12,XYOAINSXUMIHRU-MNOVXSKESA-N,4
c1cc2c(cn1)C1CCC(CC2)N1,TXCZFZKWSPPSHR-UHFFFAOYSA-N,4
C1CC2O[C@H]2C1,GJEZBVHHZQAEDB-ROLXFIACSA-N,4
O=C1C=C[C@H]2C(=C1)CC[C@H]1[C@@H]3C[C@@H]4CNN=C4[C@H]3CC[C@@H]12,BMHVEDADOZTSPQ-GDTQZPFGSA-N,4
O=C1Nc2ccccc2N2CCNC[C@H]12,FRZDVWUAWCOHDI-SNVBAGLBSA-N,4
O=C1CCS(=O)(=O)CN1,ORFPPXNJMKQHIF-UHFFFAOYSA-N,4
N=c1[nH]cnc2sc3c(c12)CCNC3,QNSWMOQGEFTAMZ-UHFFFAOYSA-N,4
C1N2CN3CN1CN(C2)C3,VKYKSIONXSXAKP-UHFFFAOYSA-N,4
O=C1CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CCCCCN1,CNMZJNGKAYCWKO-LBPRGKRZSA-N,4
O=C1C=C2C=C3C=CNC=C3C(=O)[C@@H]2O1,SCSFHXLLMVGQRZ-LLVKDONJSA-N,4
O=[PH]1Oc2ccccc2-c2ccccc2O1,YXQRJCJFIVKJSO-UHFFFAOYSA-N,4
O=C1CC2[C@@H]3CCCCC3=CN12,KEHGMUWGOHVHJL-VEDVMXKPSA-N,4
c1nc2c(c3c1CCN3)CCN2,QHQZCTAUJSBUJP-UHFFFAOYSA-N,4
C1CN2CCSCC2=N1,XUEIDXFRSONAIS-UHFFFAOYSA-N,4
O=C1CCCc2scnc21,ISBLAVGBVIOWID-UHFFFAOYSA-N,4
S=[P@@H]1OC[C@H]2OCC[C@@H]2O1,YTWRPGJAFZGEJR-CRCLSJGQSA-N,4
O=C1CN2[C@@H]3CCC[C@H]2C[C@@H]1C3,RLYRPTQIQCKBMT-AYMMMOKOSA-N,4
O=C1Cc2c3nc(cc4nc(cc5ccc(cc6cc1c2[nH]6)[nH]5)C=C4)CC3,RYUCTUCJPBCPJO-UHFFFAOYSA-N,4
C=C1C[C@@H]2CC(=O)N2C(=N)[Se]1,JHGTVNKQFWROLM-RXMQYKEDSA-N,4
O=C1C=C2CCCC=C2N1,TZMGSEFSHZGVMQ-UHFFFAOYSA-N,4
O=C1CCSCc2cc3cc(c2)CSC[C@H](NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)NCCSC3,SLKUEFPSOQEAEU-KYJUHHDHSA-N,4
N=C1CCC2C3CC=C4CCCC[C@@H]4C3CC[C@H]12,ZKPMOKPOKDWIHM-PHBWPOIHSA-N,4
c1ccc2c3c4[n+](cc2c1)CCC4CCC3,GHQUAFMIBMKHQC-UHFFFAOYSA-N,4
C=C1Cc2cc3c(cc2C1=O)OCO3,ZSFGKLVVOVJHQV-UHFFFAOYSA-N,4
O=S1(=O)CCN=CN1,QYVWIBMKQMOSHZ-UHFFFAOYSA-N,4
S=C1CC=Nc2ccccc21,VYUZHCCAWBHSIJ-UHFFFAOYSA-N,4
O=C1/C=C/CC[C@@H]2O[C@@H]2CCCC1,DKQJLDFPWSBBNP-DUPBJKNHSA-N,4
O=C1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CN/C=C/N1,BERSQNXPAQTNFG-QJFPOAGESA-N,4
C1=CCC2=C(C1)CCNC2,CVFYWOCNYFUDCX-UHFFFAOYSA-N,4
c1cc2cc(c1)Oc1ccc3c(c1)[C@H](Cc1ccc(cc1)Oc1cccc4c1[C@@H](C2)[NH2+]CC4)NCC3,JYUGMJOCKSHVAU-XZWHSSHBSA-O,4
O=C1C[C@H]2CC[C@@]34CNC[C@@H](CCC1=C23)C41CCCOC1,AFSCURBPMBTTLM-QRSZXCPVSA-N,4
O=c1oc2ccccc2c2c1CN1CCc3ccccc3C1C2,HMHIHEOJZBNEJY-UHFFFAOYSA-N,4
C1=C[C@@H]2CCc3ccccc3[C@H]2CC1,CRSVLDORELZTPP-OCCSQVGLSA-N,4
O=S1(=O)C[C@@H]2Cc3cc4c(cc3C[C@H]2C1)OCO4,LFMQJVHCLKVUCU-QWRGUYRKSA-N,4
O=C1c2cccc3cccc(c23)C12C=CN1CCCNC1=C2,KJMYCLYQDKTXBQ-UHFFFAOYSA-N,4
O=C1CCCC2=C1Cc1c(nc[nH]c1=S)N2,VUDHHSLJAMRVJW-UHFFFAOYSA-N,4
O=C1C[C@@H]2CC[C@@]34CNC[C@@H](CCC1=C23)C41CCCOC1,AFSCURBPMBTTLM-XXGGHZMLSA-N,4
S=c1c2c3c(sc2nc2[nH]ncn12)CCCC3,LYKYALFCFRQBSM-UHFFFAOYSA-N,4
O=C1Nc2ccccc2C12C=CN1CCNC1=C2,GYYXDEWHRCMDIO-UHFFFAOYSA-N,4
O=C1CC(=O)c2c[nH+]ccc21,AMMWQZVPVKYJND-UHFFFAOYSA-O,4
C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12C=CC[C@@H](C(=O)O1)[C@H]2C3,RCYAJSHQKFFMPQ-CDSWZMAWSA-N,4
C1CC[C@@H]2[C@@H](C1)CC[C@@H]1C[C@@H]3CCC[C@@]12C3,BVKQKBAWURLCEP-AALSBFMBSA-N,4
c1ccc2c(c1)CCC[C@@]21CNc2ccccc2OC1,DVPUOBICBJGION-SFHVURJKSA-N,4
O=C1COC(=O)CCCNC(=O)[C@H]2CSC(=N2)[C@H]2CSC(=N2)c2csc(n2)CCCCOC(=O)CN1,REPAIZZRJQWMBP-UKRRQHHQSA-N,4
O=C1NC(=O)[C@]2(N1)Oc1ccc3c(c1C1=C2C(=O)c2cc[nH]c2C1=O)CC[NH2+]3,BDLMKPGBWPQUTO-LJQANCHMSA-O,4
C1CC[C@@]2(C[C@@H]3[C@H]4CC[C@H]5[C@@H](CC[C@H]6CCCC[C@@H]65)[C@@H]4C[C@@H]3O2)NC1,KLTQSNOLLIQSSN-DRQRWKSNSA-N,4
c1nnn2c1NCCC2,XHTUBRHNRFTQDQ-UHFFFAOYSA-N,4
c1nnn2c1OCC2,ACJPPGDFEGSSSX-UHFFFAOYSA-N,4
O=C1C=CC2(CCCC23OCCO3)N1,QFSATTCZBHXAOO-UHFFFAOYSA-N,4
C=C1CCCC(=C)C1=N,MEONQEGQKBQWPO-UHFFFAOYSA-N,4
N=c1cc[nH]s1,UQXKLPYMCBSXOY-UHFFFAOYSA-N,4
C1CC2CC2CCN1,OVALKVVPPLZZRD-UHFFFAOYSA-N,4
O=C1c2ccccc2SCC12CC=NO2,NJIRONPANONJPW-UHFFFAOYSA-N,4
N=C1CSC=CN1,VEESTCGLAFYWCY-UHFFFAOYSA-N,4
O=[PH]1OC[C@H]2CCO[C@@H]2O1,XGEAGLHXOOFNIF-RFZPGFLSSA-N,4
C1=CC[C@@H]2[C@H](C1)CC[C@H]1[C@@H]3CC[C@H]4CCCC[C@@H]4[C@H]3CC[C@@H]12,WWVOZLSIILGMFN-MHGHICSPSA-N,4
C1=CN2CCN=C2CS1,SJNYRYFMUAPDJS-UHFFFAOYSA-N,4
O=C1CC2[C@H]3CCCCC3=CN12,KEHGMUWGOHVHJL-IENPIDJESA-N,4
c1ccc2c(c1)CC[C@@H]1CCNC[C@@H]21,NPJLICKNHWQLKH-DGCLKSJQSA-N,4
c1nnc2c([nH+]1)CCCC2,OZVFKYKYLIUQKB-UHFFFAOYSA-O,4
c1ccc2c(c1)CCc1cn[nH]c1N2,IMSJBLWGKPLNJR-UHFFFAOYSA-N,4
C1=C2CCCC[C@@H]2[C@H]2CC[C@H]3[C@@H](CC4O[C@]5(CCCCO5)C[C@@H]43)[C@@H]2C1,CXSWGMUWBFXAMJ-HTGXIBQOSA-N,4
O=C1[C@@H]2CCC[C@@H]2[C@H]2CCCN12,CSFILTMECGEGMJ-DJLDLDEBSA-N,4
C1=C\[C@@H]2C[C@@H]2CC[C@H]2O[C@@H]2CC/1,JIWRDXDYMYVVLS-CORFULQJSA-N,4
C1=C[PH2+]C=CO1,KMHHTKNOCLQGIP-UHFFFAOYSA-O,4
O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CSCCN1,ZELKKSJARHKZMN-UHFFFAOYSA-N,4
O=C1Cc2c3nc(cc4ccc(cc5ccc(cc6nc2C1=C6)[nH]5)[nH]4)CC3,HYPSIGFSXXJAKY-UHFFFAOYSA-N,4
S=C1CCCS1,SMRSQGJONQYPSA-UHFFFAOYSA-N,4
C1C[C@H]2OC[C@H]1O[C@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O[C@H]1CC[C@@H](CO1)O2,XUZHVRBFRYBGSF-JTXRORIESA-N,4
c1ccc2c(c1)ccc1ccnn12,ZUYFXIZENFOHFD-UHFFFAOYSA-N,4
O=C1CCc2ccccc2[C@H]2CCCCN12,LWPNMNQOBUKHIG-CYBMUJFWSA-N,4
C1=C[C@@H]2OO[C@H]1C[C@@H]1CCC[C@@H]12,WYNMKKKJXCMGKI-JXUBOQSCSA-N,4
O=C1CCc2cc[nH]c21,DCEFFSMKXPNLKN-UHFFFAOYSA-N,4
O=[S@@]12=NCCCCN1C=NCC2,WMQHCGRNHAENIR-LBPRGKRZSA-N,4
c1ccc2c3c(ccc2c1)OC[C@H]1CON[C@@H]31,QAXKEZGOMLRGLA-IINYFYTJSA-N,4
O=C1CCC[C@@]23O[C@@H]2C[C@@H]2[C@H](CC[C@@H]4C=CC[C@@H]24)[C@@H]13,STWZHNPMSCEOPU-IIGIQZRGSA-N,4
C1NCC2NC12,SPQRFMQNZSLTCV-UHFFFAOYSA-N,4
c1ccc2c(c1)NC1CC[C@@H]3CCCN(CCC21)C3,HYFUCACBFWJSMI-KTAKPFMOSA-N,4
C1=CC2=CC=C3C=CC=C4C=CC(=C1)C2C43,RYEGJAKJRGZBAW-UHFFFAOYSA-N,4
C1=CC[C@H]2CNCCC2C1,MRFFJAWHKNQAGF-GKAPJAKFSA-N,4
C1=C2CCCC[C@@H]2[C@H]2CC[C@@H]3c4nc5ccccc5cc4C[C@H]3[C@@H]2C1,RPEBULJYOZRJRN-MNVIUDHYSA-N,4
C1=C2c3cc4c(cc3CC[NH+]2Cc2ccccc21)OCO4,KMZVMQPYLHHWAF-UHFFFAOYSA-O,4
B1CCCCCO1,SXTNRQXNFOKKHB-UHFFFAOYSA-N,4
O=C1c2[nH]ncc2CNC12CC2,DXOJWANRNPDVRW-UHFFFAOYSA-N,4
c1ncc2c3c([nH]c2n1)CCC3,WWNRFUBUYRBQOZ-UHFFFAOYSA-N,4
O=C1C2(CCCCC13CC3)CC2,ANCDSFSRVOSRQL-UHFFFAOYSA-N,4
C1C[C@H]2CC[C@H]3[C@@H](CC[C@]45C[C@@H]4CC[C@H]35)[C@@H]2C1,OVCHPQXUNFWDGO-FVSVBAFRSA-N,4
c1cc2cc(c1)-c1ccccc1OCCCCCOC1CCN(CC1)c1cccc3nc-2cn13,QLYZKNVIRDUXMN-UHFFFAOYSA-N,4
C=C1C(=O)C=C[C@@H]2[C@@H]1CC[C@@]13CC(=O)[C@@H](CC[C@@H]21)C3,WQYVJSMEVSPFJM-GMIGGYDBSA-N,4
O=C1CN2CCCCC2C(=O)N1,FAHMPBBZKRHWJJ-UHFFFAOYSA-N,4
C1[NH2+][C@@H]2CN[C@H]1C2,UKHJNJFJCGBKSF-WHFBIAKZSA-O,4
C1[NH2+][C@H]2CN[C@@H]1C2,UKHJNJFJCGBKSF-RFZPGFLSSA-O,4
C1CC[C@@]23C[C@H](CC[C@@H]2C1)CO3,DQTZGIRTPMMQAT-GARJFASQSA-N,4
c1ccc2c(c1)N=C1[C@@H]2CCN2CCCC[C@@H]12,MHZXPTLDJNAWST-OCCSQVGLSA-N,4
O=C1NCN=C2Sc3ccccc3N12,OAQZEVCQVKVZQM-UHFFFAOYSA-N,4
O=C1CC(=O)N2COCCN12,IHAJGBPERPZTOV-UHFFFAOYSA-N,4
c1ccc2c(c1)-c1ccccc1C21CCNN1,XXHPGPPXZVCYOF-UHFFFAOYSA-N,4
C=C1CCCC(=C)O1,MHCYBCUXPMSOTG-UHFFFAOYSA-N,4
C1OOC2C3CCC(C3)C2OO1,YCMRZZCMAHBRPR-UHFFFAOYSA-N,4
O=C1CC(=O)N2CCCN12,BCRJIYSDXCNFTP-UHFFFAOYSA-N,4
O=C1CCOC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,LFVIGDCDIPNXAE-NSHDSACASA-N,4
